variant_id,object_id,base_x,base_y,base_yaw,object_x,object_y,object_z,obj_rel_base_x,obj_rel_base_y,correct_region,z_shift,table_x,table_y,object_mass
1301,7,-0.2100863754749298,0.165583997964859,0.033090684562921524,0.3549678325653076,0.16852766275405884,0.6388018131256104,0.5648422610601708,-0.015752565086516658,True,0.5879504084587097,0.5700924396514893,0.973097026348114,0.23404085636138916
1301,7,-0.30688485503196716,0.043716706335544586,-0.02551235444843769,0.5117869973182678,0.14161233603954315,0.6388015151023865,0.815908161060769,0.11874775307407524,True,0.5879504084587097,0.5700924396514893,0.973097026348114,0.23404085636138916
1301,7,-0.3873556852340698,0.17500750720500946,-0.07938766479492188,0.5204968452453613,-0.18988798558712006,0.6388235092163086,0.9339309896250102,-0.29174962617965167,True,0.5879504084587097,0.5700924396514893,0.973097026348114,0.23404085636138916
1301,7,-0.3959908187389374,0.10068059712648392,0.06178335100412369,0.4133901596069336,-0.09512404352426529,0.6388018131256104,0.7957469202999619,-0.2454055098028861,True,0.5879504084587097,0.5700924396514893,0.973097026348114,0.23404085636138916
1301,7,-0.3234267234802246,-0.09442064166069031,0.025863073766231537,0.435295969247818,0.04640376940369606,0.6388139724731445,0.7621106987113571,0.12115660164353444,True,0.5879504084587097,0.5700924396514893,0.973097026348114,0.23404085636138916
1301,7,-0.3046437203884125,0.006889346055686474,-0.0075834970921278,0.3867115378379822,-0.15458275377750397,0.6388019919395447,0.6925598900615342,-0.15622461643345564,True,0.5879504084587097,0.5700924396514893,0.973097026348114,0.23404085636138916
669,6,-0.2351647913455963,-0.19612915813922882,0.03487280756235123,0.37231871485710144,-0.17276380956172943,0.530308723449707,0.6079288095933087,0.00217078071985536,True,0.44974926114082336,0.6685593128204346,0.9436565637588501,0.23996581137180328
718,23,-0.21933135390281677,0.15390001237392426,-0.06225501000881195,0.42130014300346375,0.10279584676027298,0.703507661819458,0.6425698901230703,-0.011148402516709371,True,0.6243103742599487,0.5626822710037231,0.8034699559211731,0.2778802514076233
718,23,-0.38324233889579773,-0.26730865240097046,-0.04513602331280708,0.4109596014022827,-0.05583424121141434,0.7008107900619507,0.7838512061699878,0.24709398039422256,True,0.6243103742599487,0.5626822710037231,0.8034699559211731,0.2778802514076233
718,23,-0.3293174207210541,-0.2683263123035431,-0.04687710106372833,0.45926299691200256,0.04807540774345398,0.7007964253425598,0.7728875744178207,0.35300696995039904,True,0.6243103742599487,0.5626822710037231,0.8034699559211731,0.2778802514076233
542,11,-0.21636253595352173,-0.010805385187268257,0.03669832646846771,0.32949259877204895,-0.08664888143539429,0.5898934602737427,0.5427049014115451,-0.09581990405597132,True,0.5001165866851807,0.6525816917419434,0.8236942887306213,0.7588869333267212
542,11,-0.21943190693855286,0.011239065788686275,-0.0326092392206192,0.43356290459632874,-0.03073607012629509,0.5897579193115234,0.6540161918840206,-0.02066293009426853,True,0.5001165866851807,0.6525816917419434,0.8236942887306213,0.7588869333267212
542,11,-0.22934214770793915,0.05899999663233757,0.023242643103003502,0.4113510549068451,0.17781338095664978,0.5897902846336365,0.643281441072235,0.10389123034893023,True,0.5001165866851807,0.6525816917419434,0.8236942887306213,0.7588869333267212
