variant_id,correct_success_count,total_success_count,wrong_success_count
1646,19,54,35
1647,19,47,28
1648,27,59,32
1649,18,50,32
1650,6,46,40
1651,22,56,34
1652,29,73,44
1653,6,41,35
1654,11,48,37
1655,34,67,33
1656,5,49,44
1657,11,52,41
1658,9,65,56
1659,18,63,45
1660,25,66,41
1661,1,49,48
1662,23,53,30
1663,20,53,33
1664,6,53,47
1665,27,59,32
1666,33,69,36
1667,15,60,45
1668,18,52,34
1669,20,67,47
1670,16,60,44
1671,3,57,54
1672,17,71,54
1673,3,55,52
1674,5,55,50
1675,27,64,37
1676,7,43,36
1677,7,47,40
1678,6,52,46
1679,30,65,35
1680,8,47,39
1681,30,60,30
1682,6,56,50
1683,16,59,43
1684,2,45,43
1685,19,55,36
1686,23,61,38
1687,11,55,44
1688,10,63,53
1689,18,65,47
1690,29,63,34
1691,8,54,46
1692,16,52,36
1693,24,54,30
1694,31,65,34
1695,10,57,47
1696,14,47,33
1697,8,50,42
1698,7,47,40
1699,21,64,43
1700,8,52,44
1701,21,65,44
1702,16,60,44
1703,10,49,39
1704,18,50,32
1705,15,46,31
1706,14,47,33
1707,22,61,39
1708,3,58,55
1709,13,62,49
1710,20,53,33
1711,8,54,46
1712,8,49,41
1713,33,63,30
1714,5,44,39
1715,4,56,52
1716,3,47,44
1717,18,59,41
1718,28,60,32
1719,3,51,48
1720,21,50,29
1721,22,54,32
1722,29,60,31
1723,27,64,37
1724,31,56,25
1725,11,48,37
1726,5,53,48
1727,15,60,45
1728,18,62,44
1729,4,37,33
1730,3,39,36
1731,8,43,35
1732,20,63,43
1733,20,60,40
1734,22,53,31
1735,18,53,35
1736,24,56,32
1737,25,54,29
1738,24,64,40
1739,9,45,36
1740,15,60,45
1741,23,56,33
1742,5,55,50
1743,16,48,32
1744,8,51,43
1745,8,53,45
1746,28,64,36
1747,15,44,29
1748,17,41,24
1749,7,48,41
1750,29,57,28
1751,10,60,50
1752,7,50,43
1753,19,51,32
1754,8,55,47
1755,14,52,38
1756,22,51,29
1757,25,57,32
1758,17,63,46
1759,6,40,34
1760,11,44,33
1761,17,53,36
1762,1,62,61
1763,5,44,39
1764,7,40,33
1765,20,61,41
1766,9,54,45
1767,26,64,38
1768,5,39,34
1769,18,58,40
1770,24,53,29
1771,9,55,46
1772,20,56,36
1773,14,45,31
1774,16,60,44
1775,17,57,40
1776,14,50,36
1777,18,61,43
1778,11,54,43
1779,3,53,50
1780,8,43,35
1781,19,58,39
1782,11,56,45
1783,18,69,51
1784,18,59,41
1785,25,52,27
1786,21,54,33
1787,7,45,38
1788,20,55,35
1789,16,44,28
1790,18,56,38
1791,13,46,33
1792,29,63,34
1793,19,55,36
1794,14,46,32
1795,9,48,39
1796,4,61,57
1797,21,61,40
1798,8,46,38
1799,17,53,36
1800,28,57,29
1801,18,48,30
1802,18,61,43
1803,26,72,46
1804,12,48,36
1805,7,51,44
1806,7,51,44
1807,14,60,46
1808,27,58,31
1809,22,65,43
1810,13,71,58
1811,18,50,32
1812,22,52,30
1813,13,61,48
1814,15,52,37
1815,22,70,48
1816,31,73,42
1817,8,56,48
1818,17,59,42
1819,2,54,52
1820,6,35,29
1821,25,62,37
1822,24,62,38
1823,18,47,29
1824,9,43,34
1825,9,46,37
1826,18,57,39
1827,9,46,37
1828,19,41,22
1829,28,66,38
1830,24,57,33
1831,18,47,29
1832,13,62,49
1833,5,54,49
1834,24,61,37
1835,5,44,39
1836,25,65,40
1837,25,66,41
1838,8,43,35
1839,23,59,36
1840,22,60,38
1841,31,62,31
1842,18,67,49
1843,16,65,49
1844,2,55,53
1845,27,58,31
1846,10,48,38
1847,5,48,43
1848,25,67,42
1849,18,43,25
1850,3,48,45
1851,31,63,32
1852,27,55,28
1853,26,63,37
1854,9,49,40
1855,2,49,47
1856,12,43,31
1857,8,47,39
1858,16,57,41
1859,22,66,44
1860,24,62,38
1861,9,48,39
1862,5,51,46
1863,6,43,37
1864,5,47,42
1865,13,50,37
1866,5,45,40
1867,2,54,52
1868,3,51,48
1869,14,59,45
1870,20,67,47
1871,5,53,48
1872,4,46,42
1873,18,53,35
1874,15,54,39
1875,15,44,29
1876,7,43,36
1877,17,49,32
1878,13,35,22
1879,4,58,54
1880,12,48,36
1881,12,59,47
1882,3,51,48
1883,25,67,42
1884,17,50,33
1885,16,62,46
1886,9,44,35
1887,23,54,31
1888,34,68,34
1889,18,49,31
1890,23,58,35
1891,16,66,50
1892,28,63,35
1893,22,66,44
1894,8,57,49
1895,30,62,32
1896,19,51,32
1897,17,45,28
1898,12,47,35
1899,21,53,32
1900,13,65,52
1901,14,58,44
1902,28,63,35
1903,5,46,41
1904,23,67,44
1905,21,58,37
1906,4,64,60
1907,17,63,46
1908,13,52,39
1909,3,59,56
1910,26,69,43
1911,19,50,31
1912,33,69,36
1913,20,46,26
1914,22,61,39
1915,18,70,52
1916,14,58,44
1917,28,63,35
1918,15,54,39
1919,17,56,39
1920,27,61,34
1921,5,53,48
1922,9,44,35
1923,19,47,28
1924,6,47,41
1925,14,51,37
1926,19,61,42
1927,3,42,39
1928,15,58,43
1929,26,73,47
1930,29,63,34
1931,8,56,48
1932,32,63,31
1933,10,43,33
1934,25,55,30
1935,19,60,41
1936,11,56,45
1937,16,45,29
1938,28,60,32
1939,1,36,35
1940,19,45,26
1941,24,58,34
1942,13,54,41
1943,23,53,30
1944,16,53,37
1945,19,51,32
1946,21,63,42
1947,21,53,32
1948,7,54,47
1949,24,65,41
1950,10,59,49
1951,16,54,38
1952,20,60,40
1953,21,50,29
1954,23,61,38
1955,18,57,39
1956,21,64,43
1957,16,61,45
1958,13,58,45
1959,22,58,36
1960,17,58,41
1961,23,57,34
1962,3,50,47
1963,20,56,36
1964,31,70,39
1965,28,70,42
1966,11,51,40
1967,22,51,29
1968,6,50,44
1969,16,50,34
1970,25,69,44
1971,12,46,34
1972,5,57,52
1973,14,59,45
1974,21,46,25
1975,11,51,40
1976,21,53,32
1977,18,55,37
1978,17,54,37
1979,4,64,60
1980,6,41,35
1981,14,49,35
1982,20,49,29
1983,6,45,39
1984,27,60,33
1985,3,47,44
1986,3,43,40
1987,5,38,33
1988,7,50,43
1989,18,53,35
1990,27,60,33
1991,30,62,32
1992,3,53,50
1993,30,59,29
1994,18,55,37
1995,6,62,56
1996,25,69,44
1997,19,65,46
1998,12,50,38
1999,19,54,35
2000,21,56,35
2001,10,57,47
2002,12,44,32
2003,6,52,46
2004,10,48,38
2005,3,51,48
2006,23,66,43
2007,16,55,39
2008,14,63,49
2009,23,66,43
2010,1,44,43
2011,13,60,47
2012,12,50,38
2013,33,57,24
2014,19,63,44
2015,8,63,55
2016,21,53,32
2017,24,53,29
2018,24,61,37
2019,25,60,35
2020,22,53,31
2021,19,60,41
2022,32,64,32
2023,17,53,36
2024,7,57,50
2025,20,54,34
2026,3,55,52
2027,30,75,45
2028,26,63,37
2029,29,69,40
2030,11,58,47
2031,24,61,37
2032,15,61,46
2033,28,61,33
2034,3,40,37
2035,7,63,56
2036,26,66,40
2037,20,58,38
2038,7,40,33
2039,9,46,37
2040,20,55,35
2041,9,52,43
2042,19,49,30
2043,10,59,49
2044,6,59,53
2045,10,46,36
2046,23,62,39
2047,23,61,38
